Job ID,Role,Company Name,Location,Description,Skills,Normalized Role,Internship Text,Salary Min,Salary Max,URL
5797507211,Google CCAI BOT Developer,MiraTech,"Pune, Maharashtra","Miratech as a trusted partner seeks a CCAI BOT Developer to join our team remotely. This project focuses on developing and implementing advanced conversational AI solutions using the Google CCAI Bot framework. Scrum teams, including IVR and chatbot developers, collaborate to build intelligent voice bots and chatbots that enhance customer interactions in contact centers. The project integrates NLP, NLU, and machine learning technologies with backend systems, databases, and APIs to create scalabl…","Apis, Artificial Intelligence, Machine Learning, NLP",Google Ccai Bot Developer,"Google CCAI BOT Developer MiraTech Pune, Maharashtra Miratech as a trusted partner seeks a CCAI BOT Developer to join our team remotely. This project focuses on developing and implementing advanced conversational AI solutions using the Google CCAI Bot framework. Scrum teams, including IVR and chatbot developers, collaborate to build intelligent voice bots and chatbots that enhance customer interactions in contact centers. The project integrates NLP, NLU, and machine learning technologies with backend systems, databases, and APIs to create scalabl… Apis, Artificial Intelligence, Machine Learning, NLP",,,https://www.adzuna.in/details/5797507211?utm_medium=api&utm_source=89ec1257
5797507258,Google CCAI BOT Developer,MiraTech,"Bhopal, Madhya Pradesh","Miratech as a trusted partner seeks a CCAI BOT Developer to join our team remotely. This project focuses on developing and implementing advanced conversational AI solutions using the Google CCAI Bot framework. Scrum teams, including IVR and chatbot developers, collaborate to build intelligent voice bots and chatbots that enhance customer interactions in contact centers. The project integrates NLP, NLU, and machine learning technologies with backend systems, databases, and APIs to create scalabl…","Apis, Artificial Intelligence, Machine Learning, NLP",Google Ccai Bot Developer,"Google CCAI BOT Developer MiraTech Bhopal, Madhya Pradesh Miratech as a trusted partner seeks a CCAI BOT Developer to join our team remotely. This project focuses on developing and implementing advanced conversational AI solutions using the Google CCAI Bot framework. Scrum teams, including IVR and chatbot developers, collaborate to build intelligent voice bots and chatbots that enhance customer interactions in contact centers. The project integrates NLP, NLU, and machine learning technologies with backend systems, databases, and APIs to create scalabl… Apis, Artificial Intelligence, Machine Learning, NLP",,,https://www.adzuna.in/details/5797507258?utm_medium=api&utm_source=89ec1257
5805397614,Software Engineer,Playpower Labs,India,"About PlayPower Labs PlayPower Labs builds software for leading EdTech companies that serve millions of learners. We help our clients solve hard product and engineering problems so they can deliver better learner experiences through advanced technology, thoughtful design, and reliable execution. We’ve been fully remote since before COVID and plan to stay remote. We are US-based, with a development center in Gandhinagar, India. What We Believe We believe technology is a force multiplier for educ…",,Software Engineer,"Software Engineer Playpower Labs India About PlayPower Labs PlayPower Labs builds software for leading EdTech companies that serve millions of learners. We help our clients solve hard product and engineering problems so they can deliver better learner experiences through advanced technology, thoughtful design, and reliable execution. We’ve been fully remote since before COVID and plan to stay remote. We are US-based, with a development center in Gandhinagar, India. What We Believe We believe technology is a force multiplier for educ… ",,,https://www.adzuna.in/details/5805397614?utm_medium=api&utm_source=89ec1257
5503837634,Machine Learning Intern,Optimspace,"Pune, Maharashtra","Machine Learning Intern Company: Optimspace.in Location: Remote Duration: 3 months Opportunity: Full-time based on performance, with Certificate of Internship About Optimspace.in Optimspace.in provides students and graduates with hands-on learning opportunities and career growth in Machine Learning and Data Science. Role Overview As a Machine Learning Intern, you will work on real-world projects, enhancing your practical skills in data analysis and model development. Responsibilities ✅ Design, …","Certificate, Data Analysis, Data Science, Machine Learning",Machine Learning,"Machine Learning Intern Optimspace Pune, Maharashtra Machine Learning Intern Company: Optimspace.in Location: Remote Duration: 3 months Opportunity: Full-time based on performance, with Certificate of Internship About Optimspace.in Optimspace.in provides students and graduates with hands-on learning opportunities and career growth in Machine Learning and Data Science. Role Overview As a Machine Learning Intern, you will work on real-world projects, enhancing your practical skills in data analysis and model development. Responsibilities ✅ Design, … Certificate, Data Analysis, Data Science, Machine Learning",,,https://www.adzuna.in/details/5503837634?utm_medium=api&utm_source=89ec1257
5774030564,Machine Learning Intern,Aftershoot,"New Delhi, Delhi","At Aftershoot, we’re building more than just AI tools; we’re building a global community of photographers who spend less time behind their screens and more time behind the lens. Every feature we create, every update we ship, is designed to make post-processing easier, faster, and smarter for photographers worldwide, from culling to editing to retouching. Our AI tools do all the heavy lifting, so photographers can focus on what they do best: capturing moments, telling stories, and creating magic…",Artificial Intelligence,Machine Learning,"Machine Learning Intern Aftershoot New Delhi, Delhi At Aftershoot, we’re building more than just AI tools; we’re building a global community of photographers who spend less time behind their screens and more time behind the lens. Every feature we create, every update we ship, is designed to make post-processing easier, faster, and smarter for photographers worldwide, from culling to editing to retouching. Our AI tools do all the heavy lifting, so photographers can focus on what they do best: capturing moments, telling stories, and creating magic… Artificial Intelligence",,,https://www.adzuna.in/details/5774030564?utm_medium=api&utm_source=89ec1257
5769959629,Machine learning Internship in Ahmedabad,MAXGEN TECHNOLOGIES PRIVATE LIMITED,India,Maxgen Technologies Pvt Ltd offering Web development program inAhmedabad we are offeringmachinelearninginternshipwith ailearningprogram Why seeking our program Online or Offline internships experienced staff Attractive locations Skills development services Live projects internships call at hidden mobile visit us www maxgentechnologies com Address Abhijeet 3 603 Netaji Rd near Pantaloons Mithakhali Ellisbridge Ahmedabad,,Machine Learning In Ahmedabad,Machine learning Internship in Ahmedabad MAXGEN TECHNOLOGIES PRIVATE LIMITED India Maxgen Technologies Pvt Ltd offering Web development program inAhmedabad we are offeringmachinelearninginternshipwith ailearningprogram Why seeking our program Online or Offline internships experienced staff Attractive locations Skills development services Live projects internships call at hidden mobile visit us www maxgentechnologies com Address Abhijeet 3 603 Netaji Rd near Pantaloons Mithakhali Ellisbridge Ahmedabad ,,,https://www.adzuna.in/details/5769959629?utm_medium=api&utm_source=89ec1257
5776993123,Junior Data Scientist- Computer Vision,Digitap.ai,"Bangalore, Karnataka","Junior Data Scientist – Computer Vision Location- Bangalore Job Description- We are looking for a passionate Computer Vision Engineer/Data Scientist who is eager to build AI-powered solutions using Deep Learning and Computer Vision techniques.You will work closely with senior data scientists and engineers to develop, train, evaluate, and deploy computer vision models for real-world fintech and document intelligence applications.This role offers an excellent opportunity to gain hands-on experien…","Artificial Intelligence, Computer Vision, Deep Learning",Junior Data Scientist Computer Vision,"Junior Data Scientist- Computer Vision Digitap.ai Bangalore, Karnataka Junior Data Scientist – Computer Vision Location- Bangalore Job Description- We are looking for a passionate Computer Vision Engineer/Data Scientist who is eager to build AI-powered solutions using Deep Learning and Computer Vision techniques.You will work closely with senior data scientists and engineers to develop, train, evaluate, and deploy computer vision models for real-world fintech and document intelligence applications.This role offers an excellent opportunity to gain hands-on experien… Artificial Intelligence, Computer Vision, Deep Learning",,,https://www.adzuna.in/details/5776993123?utm_medium=api&utm_source=89ec1257
1171507734,Machine Learning Engineer,UnFound,"Mumbai, Maharashtra","Does the current state of media frustrate you? Do you want to change the way we consume news? Are you a kickass machine learning practitioner and aspiring entrepreneur, who has opinions on world affairs as well? If so, continue reading! We at UnFound are developing a product which simplifies complex and cluttered news into simple themes, removes bias by showing all (& often unheard of) perspectives, and produce crisp summaries- all with minimal human intervention! We are looking for passionate …",Machine Learning,Machine Learning Engineer,"Machine Learning Engineer UnFound Mumbai, Maharashtra Does the current state of media frustrate you? Do you want to change the way we consume news? Are you a kickass machine learning practitioner and aspiring entrepreneur, who has opinions on world affairs as well? If so, continue reading! We at UnFound are developing a product which simplifies complex and cluttered news into simple themes, removes bias by showing all (& often unheard of) perspectives, and produce crisp summaries- all with minimal human intervention! We are looking for passionate … Machine Learning",500000.0,500000.0,https://www.adzuna.in/details/1171507734?utm_medium=api&utm_source=89ec1257
5805535278,Data Analyst Internship in Pune,MAXGEN TECHNOLOGIES PRIVATE LIMITED,India,Maxgen Technologies Pvt ltd offers live project internships in Pune Freshers and Students will getdata Analyst Internshipwith machine learning program Fresher career program hybrid internship placement without bond practical project internships flexible working hours call us hidden mobile visit us www maxgentechnologies com,Machine Learning,Data Analyst In Pune,Data Analyst Internship in Pune MAXGEN TECHNOLOGIES PRIVATE LIMITED India Maxgen Technologies Pvt ltd offers live project internships in Pune Freshers and Students will getdata Analyst Internshipwith machine learning program Fresher career program hybrid internship placement without bond practical project internships flexible working hours call us hidden mobile visit us www maxgentechnologies com Machine Learning,,,https://www.adzuna.in/details/5805535278?utm_medium=api&utm_source=89ec1257
5805536216,Data Science Internship in Ahmedabad,MAXGEN TECHNOLOGIES PRIVATE LIMITED,India,Maxgen Technologies Pvt ltd offers live project internships in ahmedabad Freshers and Students will getdata science internshipwith machine learning program Fresher career program hybrid internship placement without bond practical project internships flexible working hours call us hidden mobile visit us www maxgentechnologies com,Machine Learning,Data Science In Ahmedabad,Data Science Internship in Ahmedabad MAXGEN TECHNOLOGIES PRIVATE LIMITED India Maxgen Technologies Pvt ltd offers live project internships in ahmedabad Freshers and Students will getdata science internshipwith machine learning program Fresher career program hybrid internship placement without bond practical project internships flexible working hours call us hidden mobile visit us www maxgentechnologies com Machine Learning,,,https://www.adzuna.in/details/5805536216?utm_medium=api&utm_source=89ec1257
5733568123,Data Science Internship in Ahmedabad,Sparks To Ideas Hiring For Sparks To Ideas,India,Sparks to Ideas IT Company is an innovationdriven IT solutions provider focused on building intelligent datadriven software solutions We emphasize handson learning live project exposure and longterm career opportunities for talented interns We are hiring passionate Data Science Interns in Ahmedabad who want realworld experience in data analysis machine learning and visualization This internship provides practical exposure along with a fulltime job opportunity based on performance Tools Technolo…,"Data Analysis, Data Science, Machine Learning",Data Science In Ahmedabad,"Data Science Internship in Ahmedabad Sparks To Ideas Hiring For Sparks To Ideas India Sparks to Ideas IT Company is an innovationdriven IT solutions provider focused on building intelligent datadriven software solutions We emphasize handson learning live project exposure and longterm career opportunities for talented interns We are hiring passionate Data Science Interns in Ahmedabad who want realworld experience in data analysis machine learning and visualization This internship provides practical exposure along with a fulltime job opportunity based on performance Tools Technolo… Data Analysis, Data Science, Machine Learning",,,https://www.adzuna.in/details/5733568123?utm_medium=api&utm_source=89ec1257
5769958716,Business Analyst Internship in Ahmedabad,MAXGEN TECHNOLOGIES PRIVATE LIMITED,India,Maxgen Technologies Pvt ltd is based in ahmedabad Freshers and Diploma interns will getbusinessanalyst internshipand machine learning program for college project Our Internship Benefit Advance Learning Program real time project experience good work culture experience and trained staff placements after internship visit us www maxgentechnologies com contact us hidden mobile address Abhijeet 3 603 Netaji Rd Near Law Garden Road Mithakhali Ellisbridge Ahmedabad,Machine Learning,Business Analyst In Ahmedabad,Business Analyst Internship in Ahmedabad MAXGEN TECHNOLOGIES PRIVATE LIMITED India Maxgen Technologies Pvt ltd is based in ahmedabad Freshers and Diploma interns will getbusinessanalyst internshipand machine learning program for college project Our Internship Benefit Advance Learning Program real time project experience good work culture experience and trained staff placements after internship visit us www maxgentechnologies com contact us hidden mobile address Abhijeet 3 603 Netaji Rd Near Law Garden Road Mithakhali Ellisbridge Ahmedabad Machine Learning,,,https://www.adzuna.in/details/5769958716?utm_medium=api&utm_source=89ec1257
5730849794,Internship Trainee : Data Science/ AL-ML Intern,Ageas Federal,"Mumbai, Maharashtra","Job Description Internship: Data Science / AIML Intern Location:Mumbai Duration:Minimum 6 months (mandatory) Role & Responsibilities Work onrealworlddata analysis, machine learning, andAIdrivenprojects, including data preprocessing, featureengineeringand model development. Performexploratory data analysis (EDA)on structured and unstructured datasets to extract actionable insights. Build, evaluate, andoptimizemachine learning models(e.g., regression, classification, clustering,timeseriesforecast…","Data Analysis, Data Science, Machine Learning",Data Science Al Ml,"Internship Trainee : Data Science/ AL-ML Intern Ageas Federal Mumbai, Maharashtra Job Description Internship: Data Science / AIML Intern Location:Mumbai Duration:Minimum 6 months (mandatory) Role & Responsibilities Work onrealworlddata analysis, machine learning, andAIdrivenprojects, including data preprocessing, featureengineeringand model development. Performexploratory data analysis (EDA)on structured and unstructured datasets to extract actionable insights. Build, evaluate, andoptimizemachine learning models(e.g., regression, classification, clustering,timeseriesforecast… Data Analysis, Data Science, Machine Learning",,,https://www.adzuna.in/details/5730849794?utm_medium=api&utm_source=89ec1257
5514859276,ML Intern,Entrupy,"Bangalore, Karnataka","About Entrupy Entrupy is a global technology company whose mission is to protect businesses, borders and consumers from transacting in counterfeit goods. Entrupy has developed a patented technology system which utilizes a combination of AI and computer vision to instantly identify and authenticate high value physical goods. Entrupy’s solutions serve business customers including leading luxury brands, retailers, e-commerce marketplaces and online resellers in over 60 countries. Entrupy is growin…","Artificial Intelligence, Computer Vision",Ml,"ML Intern Entrupy Bangalore, Karnataka About Entrupy Entrupy is a global technology company whose mission is to protect businesses, borders and consumers from transacting in counterfeit goods. Entrupy has developed a patented technology system which utilizes a combination of AI and computer vision to instantly identify and authenticate high value physical goods. Entrupy’s solutions serve business customers including leading luxury brands, retailers, e-commerce marketplaces and online resellers in over 60 countries. Entrupy is growin… Artificial Intelligence, Computer Vision",,,https://www.adzuna.in/details/5514859276?utm_medium=api&utm_source=89ec1257
5745209591,AI/ML - Trainee,Techify Solutions,"Ahmedabad, Gujarat","Job Title: AI/ML Trainee Location: Ahmedabad Duration: 6-Month Internship (with the opportunity for full-time conversion) Job Summary: As an AI/ML Trainee, you will work on real-world projects, gaining hands-on experience in developing and deploying machine learning models. This 6-month internship in Ahmedabad offers potential full-time conversion based on performance. Ideal candidates have basic knowledge of machine learning, Python/R, and familiarity with tools like TensorFlow, PyTorch, and P…","Artificial Intelligence, Machine Learning, PyTorch, Python, TensorFlow",Ai Ml,"AI/ML - Trainee Techify Solutions Ahmedabad, Gujarat Job Title: AI/ML Trainee Location: Ahmedabad Duration: 6-Month Internship (with the opportunity for full-time conversion) Job Summary: As an AI/ML Trainee, you will work on real-world projects, gaining hands-on experience in developing and deploying machine learning models. This 6-month internship in Ahmedabad offers potential full-time conversion based on performance. Ideal candidates have basic knowledge of machine learning, Python/R, and familiarity with tools like TensorFlow, PyTorch, and P… Artificial Intelligence, Machine Learning, PyTorch, Python, TensorFlow",,,https://www.adzuna.in/details/5745209591?utm_medium=api&utm_source=89ec1257
5788972957,intern,Eclerx,"Mumbai, Maharashtra","Job Description – Data Science Intern Assist in collecting, cleaning, and analyzing structured and unstructured data. Perform exploratory data analysis (EDA) to identify trends and insights. Develop and test machine learning models under the guidance of senior team members. Write efficient SQL queries to extract and manipulate data from databases. Use Python and libraries such as Pandas, NumPy, and Scikit-learn for data analysis and modeling. Create dashboards and reports using Power BI, Tablea…","Data Analysis, Data Science, Machine Learning, NumPy, Pandas, Power BI, Python, SQL, Scikit-learn",Unknown,"intern Eclerx Mumbai, Maharashtra Job Description – Data Science Intern Assist in collecting, cleaning, and analyzing structured and unstructured data. Perform exploratory data analysis (EDA) to identify trends and insights. Develop and test machine learning models under the guidance of senior team members. Write efficient SQL queries to extract and manipulate data from databases. Use Python and libraries such as Pandas, NumPy, and Scikit-learn for data analysis and modeling. Create dashboards and reports using Power BI, Tablea… Data Analysis, Data Science, Machine Learning, NumPy, Pandas, Power BI, Python, SQL, Scikit-learn",,,https://www.adzuna.in/details/5788972957?utm_medium=api&utm_source=89ec1257
5789403789,intern,eClerx,"Mumbai, Maharashtra","Description Job Description – Data Science Intern Assist in collecting, cleaning, and analyzing structured and unstructured data. Perform exploratory data analysis (EDA) to identify trends and insights. Develop and test machine learning models under the guidance of senior team members. Write efficient SQL queries to extract and manipulate data from databases. Use Python and libraries such as Pandas, NumPy, and Scikit-learn for data analysis and modeling. Create dashboards and reports using Powe…","Data Analysis, Data Science, Machine Learning, NumPy, Pandas, Python, SQL, Scikit-learn",Unknown,"intern eClerx Mumbai, Maharashtra Description Job Description – Data Science Intern Assist in collecting, cleaning, and analyzing structured and unstructured data. Perform exploratory data analysis (EDA) to identify trends and insights. Develop and test machine learning models under the guidance of senior team members. Write efficient SQL queries to extract and manipulate data from databases. Use Python and libraries such as Pandas, NumPy, and Scikit-learn for data analysis and modeling. Create dashboards and reports using Powe… Data Analysis, Data Science, Machine Learning, NumPy, Pandas, Python, SQL, Scikit-learn",,,https://www.adzuna.in/details/5789403789?utm_medium=api&utm_source=89ec1257
5726293574,Data Science Developer,Sparks To Ideas,"Ahmedabad, Gujarat","Job Description Sparks to Ideas IT Company is an innovation-driven IT solutions provider focused on building intelligent, data-driven software solutions. We emphasize hands-on learning, live project exposure, and long-term career opportunities for talented interns. We are hiring passionate Data Science Interns in Ahmedabad who want real-world experience in data analysis, machine learning, and visualization (link removed) This internship provides practical exposure along with a full-time job opp…","Data Analysis, Data Science, Machine Learning",Data Science Developer,"Data Science Developer Sparks To Ideas Ahmedabad, Gujarat Job Description Sparks to Ideas IT Company is an innovation-driven IT solutions provider focused on building intelligent, data-driven software solutions. We emphasize hands-on learning, live project exposure, and long-term career opportunities for talented interns. We are hiring passionate Data Science Interns in Ahmedabad who want real-world experience in data analysis, machine learning, and visualization (link removed) This internship provides practical exposure along with a full-time job opp… Data Analysis, Data Science, Machine Learning",,,https://www.adzuna.in/details/5726293574?utm_medium=api&utm_source=89ec1257
5527658896,AI/ML Engineer – Intern/Fresher/Experienced,Gururo,"Vadodara, Gujarat","Location: Vadodara Type: Full-time / Internship Duration (for interns): Minimum 3 months Stipend/CTC: Based on experience and role About Gururo Gururo is an industry leader in practical, career-transforming education. With a mission to empower professionals and students through real-world skills, we specialize in project management, leadership development, and emerging technologies. Join our fast-paced, mission-driven team and work on AI/ML-powered platforms that impact thousands globally. Who …","Artificial Intelligence, Machine Learning, Project Management",Ai Ml Engineer Fresher Experienced,"AI/ML Engineer – Intern/Fresher/Experienced Gururo Vadodara, Gujarat Location: Vadodara Type: Full-time / Internship Duration (for interns): Minimum 3 months Stipend/CTC: Based on experience and role About Gururo Gururo is an industry leader in practical, career-transforming education. With a mission to empower professionals and students through real-world skills, we specialize in project management, leadership development, and emerging technologies. Join our fast-paced, mission-driven team and work on AI/ML-powered platforms that impact thousands globally. Who … Artificial Intelligence, Machine Learning, Project Management",,,https://www.adzuna.in/details/5527658896?utm_medium=api&utm_source=89ec1257
5802676282,"Applied Scientist II, Worldwide Returns & Recommerce - Science",ADCI HYD 13 SEZ,"Hyderabad, Telangana","Welcome to the Worldwide Returns & ReCommerce team (WWR&R) at Amazon.com. WWR&R is an agile, innovative organization dedicated to ‘making zero happen’ to benefit our customers, our company, and the environment. Our goal is to achieve the three zeroes: zero cost of returns, zero waste, and zero defects. We do this by developing products and driving truly innovative operational excellence to help customers keep what they buy, recover returned and damaged product value, keep thousands of tons of w…",,Applied Scientist Ii Worldwide Returns Recommerce Science,"Applied Scientist II, Worldwide Returns & Recommerce - Science ADCI HYD 13 SEZ Hyderabad, Telangana Welcome to the Worldwide Returns & ReCommerce team (WWR&R) at Amazon.com. WWR&R is an agile, innovative organization dedicated to ‘making zero happen’ to benefit our customers, our company, and the environment. Our goal is to achieve the three zeroes: zero cost of returns, zero waste, and zero defects. We do this by developing products and driving truly innovative operational excellence to help customers keep what they buy, recover returned and damaged product value, keep thousands of tons of w… ",,,https://www.adzuna.in/details/5802676282?utm_medium=api&utm_source=89ec1257
5804445048,"Applied Scientist II, Worldwide Returns & Recommerce - Science",Amazon,"Hyderabad, Telangana","Description Welcome to the Worldwide Returns & ReCommerce team (WWR&R) at Amazon.com. WWR&R is an agile, innovative organization dedicated to 'making zero happen' to benefit our customers, our company, and the environment. Our goal is to achieve the three zeroes: zero cost of returns, zero waste, and zero defects. We do this by developing products and driving truly innovative operational excellence to help customers keep what they buy, recover returned and damaged product value, keep thousands …",,Applied Scientist Ii Worldwide Returns Recommerce Science,"Applied Scientist II, Worldwide Returns & Recommerce - Science Amazon Hyderabad, Telangana Description Welcome to the Worldwide Returns & ReCommerce team (WWR&R) at Amazon.com. WWR&R is an agile, innovative organization dedicated to 'making zero happen' to benefit our customers, our company, and the environment. Our goal is to achieve the three zeroes: zero cost of returns, zero waste, and zero defects. We do this by developing products and driving truly innovative operational excellence to help customers keep what they buy, recover returned and damaged product value, keep thousands … ",,,https://www.adzuna.in/details/5804445048?utm_medium=api&utm_source=89ec1257
2730877120,Artificial Intelligence Intern,Bytelearn,India,"1. Develop novel computer vision/NLP algorithms 2. Build large datasets that will be used to train the models 3. Empirically evaluate related research works 4. Train and evaluate deep learning architectures on multiple large scale datasets 5. Collaborate with the rest of the research team to produce high-quality research Skills:- Algorithms, Data Structures, Machine Learning (ML), Data Science and Deep Learning","Algorithms, Computer Vision, Data Science, Data Structures, Deep Learning, Machine Learning, NLP",Artificial Intelligence,"Artificial Intelligence Intern Bytelearn India 1. Develop novel computer vision/NLP algorithms 2. Build large datasets that will be used to train the models 3. Empirically evaluate related research works 4. Train and evaluate deep learning architectures on multiple large scale datasets 5. Collaborate with the rest of the research team to produce high-quality research Skills:- Algorithms, Data Structures, Machine Learning (ML), Data Science and Deep Learning Algorithms, Computer Vision, Data Science, Data Structures, Deep Learning, Machine Learning, NLP",400000.0,480000.0,https://www.adzuna.in/details/2730877120?utm_medium=api&utm_source=89ec1257
5697317800,Data Science with AI Intern,LetsIntern careers,India,"About the Internship The Nexora Group Inc. is looking for enthusiastic and motivated interns who want to build practical experience in Data Science and Artificial Intelligence . This internship is designed to provide hands-on exposure to real-world datasets, machine learning techniques, and AI-driven problem solving. Interns will work closely with our technical team to analyze data, build predictive models, and explore AI tools that support data-driven decision-making. Key Responsibilities Coll…","Artificial Intelligence, Data Science, Machine Learning, Problem Solving",Data Science With Ai,"Data Science with AI Intern LetsIntern careers India About the Internship The Nexora Group Inc. is looking for enthusiastic and motivated interns who want to build practical experience in Data Science and Artificial Intelligence . This internship is designed to provide hands-on exposure to real-world datasets, machine learning techniques, and AI-driven problem solving. Interns will work closely with our technical team to analyze data, build predictive models, and explore AI tools that support data-driven decision-making. Key Responsibilities Coll… Artificial Intelligence, Data Science, Machine Learning, Problem Solving",12.0,24.0,https://www.adzuna.in/details/5697317800?utm_medium=api&utm_source=89ec1257
5600694857,Artificial Intelligence and Machine Language Data Science - Remote,Springer Capital,India,"As an intern for the Artificial Intelligence business automation team, you will be focusing on researching and developing AI tools that automate some parts of our business automation. As business automation is important throughout the firm, you will have the opportunity to collaborate with teams across Springer. Skills:- Microsoft Excel, Data Analytics and Problem solving","Artificial Intelligence, Data Analytics, Excel, Problem Solving",Artificial Intelligence And Machine Language Data Science Remote,"Artificial Intelligence and Machine Language Data Science - Remote Springer Capital India As an intern for the Artificial Intelligence business automation team, you will be focusing on researching and developing AI tools that automate some parts of our business automation. As business automation is important throughout the firm, you will have the opportunity to collaborate with teams across Springer. Skills:- Microsoft Excel, Data Analytics and Problem solving Artificial Intelligence, Data Analytics, Excel, Problem Solving",,,https://www.adzuna.in/details/5600694857?utm_medium=api&utm_source=89ec1257
5782609370,AI Music Intern,Pranam Recruiters,"Sanganer, Jaipur","Department: Creative Media & Music Production Reporting To: Creative Director / Project Lead Location: Malviya Nagar, Jaipur, Rajasthan Work Mode: Work From Office Internship Type: Full-Time Internship Duration: Minimum 3 Months (Extendable based on performance) About Layers of Aura Layers of Aura, a brand of 7P Promotions & Education Services Private Limited, creates original AI-assisted music, digital content, and creative experiences across YouTube and social media platforms. We are looking …","Artificial Intelligence, Music",Ai Music,"AI Music Intern Pranam Recruiters Sanganer, Jaipur Department: Creative Media & Music Production Reporting To: Creative Director / Project Lead Location: Malviya Nagar, Jaipur, Rajasthan Work Mode: Work From Office Internship Type: Full-Time Internship Duration: Minimum 3 Months (Extendable based on performance) About Layers of Aura Layers of Aura, a brand of 7P Promotions & Education Services Private Limited, creates original AI-assisted music, digital content, and creative experiences across YouTube and social media platforms. We are looking … Artificial Intelligence, Music",,,https://www.adzuna.in/details/5782609370?utm_medium=api&utm_source=89ec1257
5738206404,Data Science Intern,Procter and Gamble,India,As a Data Science Intern at Procter Gamble you will have the opportunity to gain handson experience in the field of data science You will work on realworld projects and collaborate with a team of experienced data scientists to solve complex business problems Key Responsibilities Analyze large datasets to extract valuable insights and trends Develop predictive models using machine learning algorithms Communicate findings to stakeholders in a clear and concise manner Collaborate with crossfunctio…,"Algorithms, Data Science, Machine Learning",Data Science,"Data Science Intern Procter and Gamble India As a Data Science Intern at Procter Gamble you will have the opportunity to gain handson experience in the field of data science You will work on realworld projects and collaborate with a team of experienced data scientists to solve complex business problems Key Responsibilities Analyze large datasets to extract valuable insights and trends Develop predictive models using machine learning algorithms Communicate findings to stakeholders in a clear and concise manner Collaborate with crossfunctio… Algorithms, Data Science, Machine Learning",,,https://www.adzuna.in/details/5738206404?utm_medium=api&utm_source=89ec1257
5503837631,Data Science Intern,Optimspace,"Pune, Maharashtra","Job Title: Data Science Intern Company: Optimspace.in Location: Remote Duration: 3 months Opportunity: Full-time role based on performance  Internship Certificate About Optimspace.in Optimspace.in provides students and graduates with hands-on experience in Data Science and AI, helping them build skills and portfolios through real-world projects. Responsibilities Collect, preprocess, and analyze large datasets Develop predictive models and machine learning algorithms Perform exploratory data ana…","Algorithms, Artificial Intelligence, Certificate, Data Science, Machine Learning",Data Science,"Data Science Intern Optimspace Pune, Maharashtra Job Title: Data Science Intern Company: Optimspace.in Location: Remote Duration: 3 months Opportunity: Full-time role based on performance  Internship Certificate About Optimspace.in Optimspace.in provides students and graduates with hands-on experience in Data Science and AI, helping them build skills and portfolios through real-world projects. Responsibilities Collect, preprocess, and analyze large datasets Develop predictive models and machine learning algorithms Perform exploratory data ana… Algorithms, Artificial Intelligence, Certificate, Data Science, Machine Learning",,,https://www.adzuna.in/details/5503837631?utm_medium=api&utm_source=89ec1257
5805535768,Data Science Internship,MAXGEN TECHNOLOGIES PRIVATE LIMITED,India,Maxgen Technologies Pvt ltd offers live project internships in ahmedabad Candidate will get data science internship and Ai program with job placement why choosing us hybrid internship longterm and shortterm program placement without bond practical project during internship skilled staff and management call us hidden mobile visit us www maxgentechnologies com address Abhijeet 3 603 Netaji Rd near Pantaloons Mithakhali Ellisbridge Ahmedabad,"Artificial Intelligence, Data Science",Data Science,"Data Science Internship MAXGEN TECHNOLOGIES PRIVATE LIMITED India Maxgen Technologies Pvt ltd offers live project internships in ahmedabad Candidate will get data science internship and Ai program with job placement why choosing us hybrid internship longterm and shortterm program placement without bond practical project during internship skilled staff and management call us hidden mobile visit us www maxgentechnologies com address Abhijeet 3 603 Netaji Rd near Pantaloons Mithakhali Ellisbridge Ahmedabad Artificial Intelligence, Data Science",,,https://www.adzuna.in/details/5805535768?utm_medium=api&utm_source=89ec1257
5503837489,Data Science Intern,Corporate Web Solutions,"Viswaneedam, Bangalore","Job Description: As a Data Science Intern, you will collaborate with our data science and analytics teams to work on meaningful projects involving data analysis, predictive modeling, and statistical modeling. You will have the opportunity to apply your academic knowledge in a practical, fast-paced environment, contribute to key data-driven projects, and gain valuable experience with industry-leading tools and technologies. Responsibilities: Assist in collecting, cleaning, and preprocessing data…","Data Analysis, Data Science, Statistical Modeling",Data Science,"Data Science Intern Corporate Web Solutions Viswaneedam, Bangalore Job Description: As a Data Science Intern, you will collaborate with our data science and analytics teams to work on meaningful projects involving data analysis, predictive modeling, and statistical modeling. You will have the opportunity to apply your academic knowledge in a practical, fast-paced environment, contribute to key data-driven projects, and gain valuable experience with industry-leading tools and technologies. Responsibilities: Assist in collecting, cleaning, and preprocessing data… Data Analysis, Data Science, Statistical Modeling",,,https://www.adzuna.in/details/5503837489?utm_medium=api&utm_source=89ec1257
